INFO 2024-08-18 10:44:07,878 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-18 10:44:08,539 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1723900341.8377743
DEBUG 2024-08-18 10:44:08,539 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,540 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1723900291.2825873
DEBUG 2024-08-18 10:44:08,540 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\template\exceptions.py first seen with mtime 1723900344.0082657
DEBUG 2024-08-18 10:44:08,541 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1723900309.9090574
DEBUG 2024-08-18 10:44:08,541 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\forms\fields.py first seen with mtime 1723900343.0339575
DEBUG 2024-08-18 10:44:08,542 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\pkgutil.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,542 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\wsgiref\util.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,542 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\http\request.py first seen with mtime 1723900343.7875555
DEBUG 2024-08-18 10:44:08,543 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1723900306.432857
DEBUG 2024-08-18 10:44:08,543 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\functools.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,544 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1723900313.823688
DEBUG 2024-08-18 10:44:08,544 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1723900343.0255997
DEBUG 2024-08-18 10:44:08,545 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,545 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1723900313.8566527
DEBUG 2024-08-18 10:44:08,546 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1723900339.5708964
DEBUG 2024-08-18 10:44:08,546 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\windows_events.py first seen with mtime 1696233358.0
